,lat,lon
114,47.58500868498635,-122.409658977558
115,47.541202747142506,-122.28356128899283
116,47.625835344341674,-122.32767322002465
117,47.51013988565159,-122.39291726902027
118,47.52965445893128,-122.35032700020864
119,47.5847916453284,-122.38074474251349
120,47.680494319361095,-122.36273827144765
121,47.58438307214606,-122.24008317231576
122,47.58356262765015,-122.34889403794271
123,47.62622945737565,-122.40149081035814
124,47.52188226318296,-122.41054902996432
125,47.56685152276845,-122.42259820322622
126,47.56325488025192,-122.3995885044251
127,47.655821682917775,-122.30411166589148
128,47.64898819694498,-122.26822029462065
129,47.52582007899519,-122.37278467453011
130,47.55926794678927,-122.28996790974944
131,47.62663076663398,-122.38602204861834
132,47.646605114219454,-122.33369443086517
133,47.60515120253431,-122.41902342838502
134,47.52207307300235,-122.43187896039676
135,47.64738619781118,-122.35919639861058
136,47.69617510678266,-122.23549194373594
137,47.63755487294445,-122.36842938008303
138,47.545646852316125,-122.24949780747531
139,47.551515291721415,-122.3324147355287
140,47.67651920029266,-122.31909816209527
141,47.635529461348526,-122.40763432056204
142,47.6862353205432,-122.28942212080432
143,47.57288107225856,-122.23681762838386
144,47.651643883919576,-122.24431929353709
145,47.59397393303172,-122.2883877057917
146,47.696719037039855,-122.40392516635144
147,47.579607628507766,-122.2515507353183
148,47.68563403034565,-122.34801129766825
149,47.56840941671971,-122.3007626256158
150,47.58308042665677,-122.39072833032955
151,47.51603926555151,-122.33855137616463
152,47.681340625502955,-122.34861269381433
153,47.6412177840893,-122.41101485784253
154,47.64704698546404,-122.38721982230302
155,47.643681509608925,-122.3255554396803
156,47.70276513307087,-122.39763169143899
157,47.6317734983067,-122.31435607038976
158,47.57366073265313,-122.31034314613144
159,47.58395248823324,-122.25546947683698
160,47.596156075034045,-122.24258962522396
161,47.64532457581623,-122.27598357297279
162,47.6097660619579,-122.29767649738537
163,47.634362112492745,-122.28644001716205
164,47.61113963225456,-122.24599427791719
165,47.62674127878037,-122.24393320426036
166,47.63419710441839,-122.37983210525748
167,47.635621861629396,-122.42044139402915
168,47.687379625547024,-122.24402032437973
169,47.6907807922181,-122.37394993597715
170,47.59757755928514,-122.3758183109911
171,47.55212504039159,-122.33891572606501
172,47.682099324907114,-122.30920209047312
173,47.68694570327739,-122.30065843656733
174,47.5722433234261,-122.32704948366113
175,47.6548403917654,-122.33183372045741
176,47.577778602927474,-122.33021880270732
177,47.681620222076226,-122.27855573448016
178,47.52673348872512,-122.35237227856435
179,47.61620430482207,-122.37671723119784
180,47.66254750426207,-122.35365928496302
181,47.52563563520735,-122.26506526785623
182,47.65859506921293,-122.28154779835177
183,47.573085011276035,-122.2767098251041
184,47.517069715296124,-122.37702345747019
185,47.67279760398155,-122.39260140986546
186,47.64117001006107,-122.23540877021318
187,47.67286091041135,-122.38212389163911
188,47.590427216930685,-122.30299211319581
189,47.66440910565191,-122.35464918826656
190,47.685713005292286,-122.2622272948328
191,47.63593634562377,-122.35242001330228
192,47.53440518165316,-122.36567528994635
193,47.70534449166539,-122.34783876651196
194,47.55576612622947,-122.32444462771552
195,47.697654584827994,-122.23605997265982
196,47.626782520449126,-122.26276603763692
197,47.59146135982959,-122.36720708495602
198,47.66995627534206,-122.41160771799046
199,47.69200291320769,-122.42666296632359
200,47.51363896884001,-122.31459802164923
201,47.620566393791265,-122.24965645370402
202,47.67336486964603,-122.33313712794057
203,47.58150346771426,-122.43473215146958
204,47.59332644514183,-122.2359018653716
205,47.63713865747032,-122.3213891117524
206,47.69418817228995,-122.28989314978563
207,47.61605381128142,-122.32730899973501
208,47.67230182273222,-122.31369187268366
209,47.540602451516634,-122.25154757811742
210,47.597394657605825,-122.2381816361848
211,47.547424863290956,-122.38762373905467
212,47.64802186381012,-122.34168291333897
213,47.69039647073402,-122.30511218110684
214,47.565708519441344,-122.24666754288693
215,47.51707079325169,-122.3854889260671
216,47.54860666190638,-122.2937218031322
217,47.624028355405656,-122.42138254021567
218,47.66065990567239,-122.26727728000994
219,47.54255691742833,-122.31529127929934
220,47.60224209578272,-122.24863657698792
221,47.584704580515854,-122.31788591183708
222,47.60348112081523,-122.25757346644745
223,47.553498992259556,-122.34182547288619
224,47.63730815342256,-122.38841207658656
225,47.653668413310704,-122.41493622568174
226,47.59997682093792,-122.34950152992975
227,47.6148041503416,-122.4063188166383
228,47.576171607348655,-122.34933217126812
229,47.66197621245032,-122.31591266348289
230,47.520778207868716,-122.4087624701728
231,47.68501569687323,-122.3595473435055
232,47.512405649876676,-122.30222075653204
233,47.51436606999656,-122.25051779112873
234,47.63779919598802,-122.25968668993974
235,47.51066861184601,-122.3329407280178
236,47.58901597588089,-122.2352487184575
237,47.571150817584304,-122.39134990793892
238,47.676344792223894,-122.36070737747474
239,47.67545489278428,-122.31451433026011
240,47.699733461586206,-122.2719050094613
241,47.69773011036922,-122.42947333960912
242,47.529888701188355,-122.38236710319052
243,47.58170564160456,-122.27116909652648
244,47.58995091983578,-122.27493793907246
245,47.52172315561698,-122.25034131740885
246,47.65218337388689,-122.37544351242907
247,47.5574840243017,-122.40933599806216
248,47.55707824549554,-122.39393673925986
249,47.58574678105793,-122.37985254366984
250,47.52328661580827,-122.34937823161248
251,47.57153045590254,-122.29408710794533
252,47.6122439688953,-122.2363675898057
253,47.53270386425021,-122.3571802377008
254,47.66333708744801,-122.3737244073141
255,47.57991497262295,-122.31920028184895
256,47.63657899727473,-122.35102820939314
257,47.568961605976774,-122.25301655635732
258,47.58445097570379,-122.32112792278856
259,47.55721240410959,-122.35262374822858
260,47.66561952296654,-122.42298898398835
261,47.657455150349506,-122.25144060333083
262,47.65459029967374,-122.329220962083
263,47.67032307880198,-122.30199737204285
264,47.51879223256131,-122.27565023867159
265,47.53369483171894,-122.4226823353418
266,47.572509022072055,-122.42157072146635
267,47.63790248549802,-122.28638329375633
268,47.703238999977984,-122.26862604972588
269,47.5656671487841,-122.2793528789522
270,47.65099367739259,-122.40742944455305
271,47.65685546829239,-122.34437176313833
272,47.68674996495665,-122.29157079373665
273,47.6112821017501,-122.2547938935162
274,47.653571624017374,-122.41487507675615
275,47.613449201199096,-122.30536398960874
276,47.648837674378036,-122.3434717355879
277,47.59577032645093,-122.30453833882027
278,47.673901941595126,-122.2558901946526
279,47.67579148058416,-122.36414406203399
280,47.63786977430344,-122.37470857368196
281,47.623504453429774,-122.35681146155589
282,47.57431680098107,-122.23715334685413
283,47.52456801675949,-122.34810793890405
284,47.65976456589844,-122.3758817213809
285,47.69878851053185,-122.23942280374793
286,47.54669349132775,-122.2380176034725
287,47.52311496867709,-122.29031414250582
288,47.63291386993558,-122.27905745817272
289,47.65393672628523,-122.24947916764876
290,47.57807313309983,-122.2462474043953
291,47.70755691921158,-122.27468426153837
292,47.538606461176244,-122.34958625849366
293,47.55250785838217,-122.31033484285861
294,47.67232725512111,-122.43475739306966
295,47.66259896639905,-122.42309394788353
296,47.62452494150338,-122.32591632442626
297,47.52312430321652,-122.27817073560203
298,47.69694421349644,-122.3612824606676
299,47.545979074263066,-122.35884792355313
300,47.70584857311038,-122.39955408665503
301,47.70659655312206,-122.30592890623933
302,47.58588667347333,-122.41684121582566
303,47.640598932493326,-122.430785841958
304,47.57395619105785,-122.23637868123033
305,47.63711585818493,-122.26336162541085
306,47.62878335758508,-122.35862996023232
307,47.5973779265812,-122.35558384584495
308,47.56385762875131,-122.41120332685101
309,47.518224258431125,-122.32856117017869
310,47.54982051972916,-122.27721931414261
311,47.598381517182304,-122.35967848621058
312,47.58293137361571,-122.38168819681462
313,47.551305702727774,-122.42873930288602
314,47.57677119888667,-122.43286730373852
315,47.55639305577425,-122.30277154887189
316,47.672396853664964,-122.41021767971631
317,47.69736285299988,-122.26135981458827
318,47.576731220020235,-122.31233188266023
319,47.54985802859177,-122.4338816191613
320,47.65815653289887,-122.37345309546699
321,47.544634417063016,-122.43127415242802
322,47.54226533612008,-122.3883213281414
323,47.557943490709064,-122.30339547982118
324,47.54414462100087,-122.32104857819935
325,47.544782778078456,-122.31802747078645
326,47.65815360759603,-122.3974646116132
327,47.6991719831556,-122.35040326437033
328,47.59444294853096,-122.40647265252635
329,47.51078518726109,-122.4345272955423
330,47.68376645501943,-122.33850464710459
331,47.53080838190317,-122.24800868991518
332,47.62784350414765,-122.42776002699321
333,47.63367463382102,-122.36255129984424
334,47.5933978311043,-122.24198652967233
335,47.62743978791521,-122.3650517562169
336,47.60756641846764,-122.31206653804732
337,47.613395611520964,-122.33652555638892
338,47.52040868235189,-122.26331874591669
339,47.59215195403917,-122.41146683842078
340,47.667151830516985,-122.31208950509706
341,47.68966788078958,-122.3682080774915
342,47.59245800418813,-122.29051252555958
343,47.62138472624636,-122.26601607182766
344,47.55150791997808,-122.26977874468979
345,47.5941210832622,-122.33262498690094
346,47.672311020048625,-122.26488641607745
347,47.56704572875793,-122.30700142290165
348,47.52236568842685,-122.42455358445656
349,47.58363776679523,-122.23637471029791
350,47.55597160721829,-122.35189035603652
351,47.68647805760865,-122.38212098626904
352,47.632950490769765,-122.31442431213299
353,47.542820247886084,-122.35026182045483
354,47.704693526322274,-122.26456087570382
355,47.68729443679847,-122.32754598287947
356,47.65282393917175,-122.28171501117518
357,47.610273617494606,-122.31683251026985
358,47.63775983190141,-122.2986937097456
359,47.62813129499146,-122.37881450202597
360,47.59997228891811,-122.30531005858913
361,47.61404234861303,-122.40639232086512
362,47.641653475937204,-122.33770588220182
363,47.695185461645146,-122.28445034662326
364,47.61189259958292,-122.40115689916465
365,47.68302003247333,-122.39502129575195
366,47.58059606231701,-122.28839826854802
367,47.51741159080111,-122.24733393170011
368,47.55761042241208,-122.35664329683854
369,47.649624680468605,-122.2803157781625
370,47.66227780389478,-122.24828142049294
371,47.51427004195132,-122.36255326227061
372,47.69488018845915,-122.3998288829493
373,47.69494670379654,-122.37621734406008
374,47.66559876109011,-122.31726503783935
375,47.64234712674422,-122.31040302921288
376,47.657348453595546,-122.32369966714546
377,47.5312654963331,-122.3543765833704
378,47.52961047450549,-122.3864813428049
379,47.64964748513309,-122.40714215808829
380,47.70013601252278,-122.2862968952245
381,47.65658247512987,-122.24744260302973
382,47.60951325734541,-122.40379010540721
383,47.596603133452724,-122.28324842984053
384,47.65382394513597,-122.34381854256976
385,47.57681348391652,-122.32267266339858
386,47.555529606273836,-122.28516337424269
387,47.55200659980261,-122.37744437624912
388,47.55400581894058,-122.35208040291553
389,47.51460274817901,-122.27253282322671
390,47.69562730258429,-122.35323383361406
391,47.68418193629431,-122.38994749579007
392,47.56634501061947,-122.27829371613525
393,47.598312151272744,-122.32804214549755
394,47.69092343513367,-122.25168000840445
395,47.58999701301492,-122.42565027022982
396,47.5430177739942,-122.28973214235128
397,47.605743249017145,-122.25616602490625
398,47.701312022332175,-122.32341498804213
399,47.560483384160925,-122.3320252094513
400,47.54235129104334,-122.3302554452607
401,47.63105159446948,-122.25378993705212
402,47.63964934543387,-122.26489004691813
403,47.521481934178695,-122.40204086878386
404,47.51117471645144,-122.24608345656472
405,47.604494729722,-122.35347333259446
406,47.5472875471954,-122.35030419872287
407,47.67096071803438,-122.33749793000239
408,47.66208318409364,-122.40038245559653
409,47.57087824768092,-122.33625843928988
410,47.57118341255799,-122.3008659727644
411,47.550494843543234,-122.32028119137424
412,47.69006282312808,-122.26334014216093
413,47.53325878929491,-122.38830345212439
414,47.6123769064071,-122.31328507534926
415,47.69582191817121,-122.34807074462701
416,47.65445848917426,-122.30396350986967
417,47.50867272503101,-122.38916630058435
418,47.56828057465024,-122.34569463172393
419,47.55703802132367,-122.37588892634629
420,47.54343136951221,-122.3419230815741
421,47.61132043726828,-122.27039021679643
422,47.621217719898766,-122.37457289068882
423,47.52849805256817,-122.3392262900449
424,47.61196248739836,-122.25001601782277
425,47.694719799528926,-122.26827154180322
426,47.56323149517818,-122.29194426012718
427,47.513809538725525,-122.40240725173452
428,47.55934095239878,-122.26680931359424
429,47.56217141657956,-122.40584884315615
430,47.70150002922079,-122.33999269521667
431,47.517659909473046,-122.36122901926859
432,47.59718368743466,-122.4320893365008
433,47.57107974367126,-122.24822087922216
434,47.68109316410574,-122.32772623857088
435,47.56088584035932,-122.3826122223869
436,47.54530507262068,-122.38403438193939
437,47.64190388640687,-122.37826647640608
438,47.52189667615241,-122.27172171909858
439,47.51095006893611,-122.30136054961127
440,47.517186834866,-122.42622902974313
441,47.644812967062215,-122.30921590839046
442,47.60098458653907,-122.28529629571327
443,47.5214273857165,-122.261458332576
444,47.55022162069047,-122.26990398841923
445,47.64392442143333,-122.40443058644794
446,47.54346145618213,-122.24962702021097
447,47.65756764020426,-122.27920263788148
448,47.595235900979404,-122.33681891238571
449,47.62112362959626,-122.2370631434506
450,47.54881388404913,-122.33176124558186
451,47.5337910207178,-122.28695631907573
452,47.536253397192944,-122.43331726576977
453,47.68408355508851,-122.26984037735949
454,47.51844191604292,-122.23923469514949
455,47.59392544105816,-122.2741983545129
456,47.61660455988043,-122.36057220799756
457,47.69471065373065,-122.3794344154722
458,47.569418285212315,-122.29508740510599
459,47.530504801968156,-122.33048021694414
460,47.59912468273046,-122.25513371644426
461,47.67467675693515,-122.42855067518943
462,47.54732098912225,-122.4317239721869
463,47.5120730062636,-122.38524264456943
464,47.61236926014295,-122.32773574748103
465,47.60072555630652,-122.34038820207596
466,47.65224134823887,-122.35514428418556
467,47.62813290001362,-122.3575237619202
468,47.63449873181819,-122.24968420887075
469,47.65571536779991,-122.42244472761033
470,47.586530192850944,-122.34802626260785
471,47.65853720631054,-122.25645365724777
472,47.58752461304974,-122.42299590797289
473,47.548315372714896,-122.3188001031782
474,47.617153460786994,-122.40945108522972
475,47.59482817359504,-122.33759842298541
476,47.6402988924119,-122.28557479969672
477,47.629042732092074,-122.2863744720765
478,47.551527858739526,-122.3437805699755
479,47.549327610096405,-122.29076064220169
480,47.630906828345495,-122.27213499023367
481,47.68605417980639,-122.36681551979012
482,47.598461516652236,-122.25608462988488
483,47.56270170345716,-122.3475793228779
484,47.58243100411194,-122.433790164032
485,47.69735048349358,-122.3353915761375
486,47.55149429343194,-122.24189084905136
487,47.649731122567545,-122.27687499478505
488,47.522598786648715,-122.37899767874876
489,47.615314860871386,-122.33038742926398
490,47.610276772310705,-122.25832743635347
491,47.69564772043487,-122.42613403879449
492,47.65238782423639,-122.29375398998167
493,47.666357194603314,-122.31166392625836
494,47.514866720746596,-122.37984407747365
495,47.561239955149176,-122.39297238002345
496,47.58923026936348,-122.23663669411017
497,47.57277556251099,-122.35652360807984
498,47.58816937990631,-122.27235979351774
499,47.6708431120686,-122.3185080581687
500,47.529802776224706,-122.33080365627818
501,47.65034681670957,-122.25754272350947
502,47.52502254394986,-122.37335843508828
503,47.67826560704563,-122.34930570020411
504,47.59963753223783,-122.29084035285318
505,47.58016867975093,-122.34618444812273
506,47.631771882260445,-122.29915017455427
507,47.69605588756246,-122.28807281959358
508,47.64887083040664,-122.38689474145777
509,47.668284622329324,-122.2922362841122
510,47.58956376821991,-122.35533118231943
511,47.58786319523142,-122.40770124774099
512,47.5377974463916,-122.2916023933818
513,47.61750406935633,-122.3507177795056
514,47.530957060356975,-122.41125897036355
515,47.63293049624429,-122.2469211041874
516,47.59474536978561,-122.26469032089764
517,47.56227228454579,-122.37645380670526
518,47.5617010897419,-122.25345425898627
519,47.58304205568951,-122.2748365611677
520,47.51368140852181,-122.29538704461334
521,47.58971519960336,-122.3606674904734
522,47.512630897631695,-122.32462524460668
523,47.61769714725631,-122.41075622912365
524,47.66551495300333,-122.26521599208915
525,47.583094460153774,-122.34100006026641
526,47.56836807313773,-122.3964223735996
527,47.706258658034635,-122.36342716291945
528,47.659518862727694,-122.29826050744015
529,47.642088109523925,-122.33716772883301
530,47.51556292231016,-122.23607097341059
531,47.62989513859998,-122.2815410925506
532,47.56691889514168,-122.34655523463626
533,47.52232837729063,-122.40055816634218
534,47.517840594386485,-122.39519486835971
535,47.570029037308224,-122.33087331445245
536,47.542387297801355,-122.42352060045866
537,47.658470704518564,-122.24732270325234
538,47.660240492359534,-122.39927013808466
539,47.69083974896051,-122.32456819666761
540,47.66776756981351,-122.32290538589925
541,47.62616487267154,-122.2724908717582
542,47.66677804981859,-122.26558220896591
543,47.600487362858416,-122.2769972623247
544,47.687174003658676,-122.38377857527126
545,47.69632515285545,-122.42026397604576
546,47.62790766814628,-122.28304974647556
547,47.52728206928368,-122.24226402705395
548,47.56232909324021,-122.35031809040906
549,47.604406070032184,-122.28810793945962
550,47.61681641688531,-122.32870614486092
551,47.64254145940108,-122.36552476897135
552,47.5919094502689,-122.32673908252593
553,47.651978338416946,-122.37583694277302
554,47.66212441210612,-122.4165960573602
555,47.61459821026937,-122.36520932125971
556,47.62661358309986,-122.26408499935307
557,47.54230211035657,-122.41103502787315
558,47.59158802230183,-122.33149783743269
559,47.55252709113663,-122.30401599583205
560,47.68445555347916,-122.34752647393812
561,47.511161963845815,-122.23846832151449
562,47.65747913273732,-122.41695901428692
563,47.55293874020583,-122.34002243942099
564,47.615227534107056,-122.3819732491979
565,47.5370679006979,-122.4180744579558
566,47.590047214428665,-122.41376577961351
567,47.52440142662044,-122.32382729988322
568,47.55662541383979,-122.31933124047598
569,47.55603860063129,-122.27812267376191
570,47.59865388206879,-122.35813903385902
571,47.6285052078464,-122.27204797311877
572,47.658452070012764,-122.31517512712549
573,47.65506510360555,-122.32267731422122
574,47.69141231971484,-122.40029543391282
575,47.58697907826438,-122.30580904206198
576,47.68238911626682,-122.31992034313083
577,47.6686994319718,-122.37565386831021
578,47.601259246129956,-122.37539663940653
579,47.61314748923215,-122.3428195427474
580,47.56552362742239,-122.35570443171905
581,47.680231554089765,-122.40281825684173
582,47.64973920594521,-122.41358713891974
583,47.63099061541503,-122.34632449708116
584,47.556917129461304,-122.27717113119549
585,47.51122983340463,-122.2653274103091
586,47.54944799135069,-122.30035803113964
587,47.59302691235777,-122.26601505308614
588,47.54340093504229,-122.31248643678539
589,47.54502398450263,-122.25070302339138
590,47.66051777093388,-122.42248668915423
591,47.69166236582635,-122.2544891184876
592,47.55904608419906,-122.42060107335654
593,47.55365768346465,-122.30600127770269
594,47.607644917949585,-122.42195562010396
595,47.61037103036165,-122.28404569109107
596,47.59425478241724,-122.3975048711762
597,47.50958136953575,-122.36004296824488
598,47.56897599346501,-122.32546324385699
599,47.52798336498315,-122.25419407339096
600,47.69362574828424,-122.43472741747075
601,47.69988868379234,-122.40373702982532
602,47.607139578004244,-122.42931609398325
603,47.55786234676878,-122.28932059849413
604,47.66933068593393,-122.39861503232802
605,47.64811085610455,-122.2410898758371
606,47.58706055094011,-122.2429021256504
607,47.53353592402076,-122.40282986573389
608,47.55775183185758,-122.29839747497986
609,47.63764349381195,-122.27988123707229
610,47.60543689716723,-122.40352084983292
611,47.69103595718922,-122.27884454216577
612,47.5961949076675,-122.35658068803508
613,47.53361729714759,-122.40955240311456
614,47.57749040381374,-122.40988275893507
615,47.64142923976608,-122.28833665248914
616,47.58167557182163,-122.28067314732033
617,47.52933444135658,-122.32288446511274
618,47.69436349796532,-122.37334846967345
619,47.53338417471419,-122.34653180041616
620,47.6931308926674,-122.41073983214166
621,47.670447283500096,-122.26847132307148
622,47.588773426546744,-122.4009010975791
623,47.553022324246164,-122.25028782775789
624,47.547712986178034,-122.37355786641773
625,47.65243395893567,-122.2873686661146
626,47.58887243915829,-122.41066294344587
627,47.62756468279933,-122.4298454765259
628,47.59913447726092,-122.26688863637796
629,47.67924226779148,-122.4247046454162
630,47.51264358777908,-122.32561520844344
631,47.685425485912276,-122.30123154642594
632,47.661658980564766,-122.28924667477594
633,47.69985243562911,-122.37313745360198
634,47.59851260811653,-122.34174079354146
635,47.54666913919427,-122.26348142935042
636,47.665434336308124,-122.28529754187544
637,47.69321900640225,-122.39521684031888
638,47.65418390977275,-122.41845827900801
639,47.587323983111546,-122.3083044157398
640,47.517189324382706,-122.30464721592688
641,47.549262227467736,-122.4176120391212
642,47.66797394252846,-122.31555858421555
643,47.60792216936122,-122.29988912618734
644,47.69866042412984,-122.31216246330403
645,47.526574388135735,-122.34786631432138
646,47.705013798570484,-122.24757676922871
647,47.53651133988054,-122.30340348533585
648,47.668461590986716,-122.288646235332
649,47.6323793190784,-122.3935205000766
650,47.64977383758093,-122.31089763664342
651,47.60510369468104,-122.25066358926072
652,47.58878832352805,-122.36767454444023
653,47.58829709338132,-122.39429663783443
654,47.5905761207478,-122.42950501890346
655,47.54830384587644,-122.39758753287607
656,47.700437159221835,-122.30567108002734
657,47.55321353991725,-122.42905879466414
658,47.623759941671274,-122.32357548193706
659,47.642482111200756,-122.32106310145335
660,47.67447020958312,-122.25857230181443
661,47.5858314909874,-122.34406884703243
662,47.704925922367906,-122.28151562445684
663,47.659781795767884,-122.31309285113767
664,47.51587313052888,-122.32734094130035
665,47.53344328191575,-122.41330268232268
666,47.62034971609922,-122.30730146772522
667,47.5816300639054,-122.42422752844364
668,47.52763002831067,-122.3750065828061
669,47.63437700069095,-122.297604295061
670,47.555775121307235,-122.33235180376396
671,47.56364246100922,-122.40125042317047
672,47.53208985603049,-122.33775303336577
673,47.68392289544598,-122.35904463456518
674,47.66740918714555,-122.31071235277321
675,47.60096411864759,-122.32326499138948
676,47.683299419227325,-122.30466560711184
677,47.652022934325515,-122.38142795308467
678,47.611772552743794,-122.37706076804156
679,47.560527331413205,-122.3360873013061
680,47.54640385516339,-122.25040506283143
681,47.69793071956914,-122.42765110181357
682,47.51819696742103,-122.29187334765739
683,47.66533887913109,-122.32925199238305
684,47.59944350160724,-122.27771085333394
685,47.6156835025752,-122.24954021848349
686,47.67650175308366,-122.36471631098729
687,47.51765598594436,-122.431718716747
688,47.594365004016176,-122.31493943247884
689,47.5558401442514,-122.25200562923493
690,47.656183716538486,-122.37638111865742
691,47.617772327143726,-122.40041799597448
692,47.60584996053447,-122.30781522292597
693,47.59120854288005,-122.26695552263467
694,47.57601953146444,-122.3159240264656
695,47.67844003732695,-122.42314108373172
696,47.59685508778945,-122.3215182733557
697,47.58107047735821,-122.28701598936236
698,47.536164629383684,-122.35623415059905
699,47.56596075468274,-122.26974067259953
700,47.551392702745204,-122.33033313750248
701,47.65904449917892,-122.31833331433234
702,47.60091444855991,-122.26674919588015
703,47.60963842317476,-122.31926116635
704,47.64341166339266,-122.42653046898225
705,47.522593573308185,-122.28996667956457
706,47.629333347222094,-122.41047162849846
707,47.61393895623125,-122.29925848873283
708,47.589407544186464,-122.41159489615278
709,47.64977985449124,-122.24480879895566
710,47.60344405767079,-122.24177003428181
711,47.629184564639594,-122.29384442208867
712,47.62663628302593,-122.299215464787
713,47.6320497329187,-122.36643373807043
714,47.675584844605176,-122.31588371785062
715,47.70317569048065,-122.24261428182425
716,47.62531324082982,-122.34018046233675
717,47.67104242042719,-122.23934403966855
718,47.70406102932409,-122.30196327264649
719,47.627399062005225,-122.39916924696604
720,47.58984340876133,-122.3096489571015
721,47.66822285184204,-122.30579237162068
722,47.639493735552264,-122.30301120889683
723,47.511474720664985,-122.28217050876592
724,47.66896463001753,-122.33016821686934
725,47.6043059939946,-122.24601479834244
726,47.55385999770948,-122.24291115049652
727,47.69018001048349,-122.25099071854174
728,47.70720415822802,-122.29979754458495
729,47.66935159901991,-122.3468200413948
730,47.65336154028111,-122.37037397325699
731,47.70260969637781,-122.24374095351307
732,47.539647507884766,-122.30921575574511
733,47.69579937332441,-122.28891981341852
734,47.525561456304935,-122.26415161609508
735,47.69945809493364,-122.4039349794297
