,GEOID,population,AREA_ACRES,tract,geometry
10,53033000602,4006,595.672815920103,602,"POLYGON ((1186319.6225108993 878887.4166170724, 1186652.035875758 878878.1839337316, 1186984.7214228816 878870.0450733126, 1187337.5937614136 878861.8057785239, 1187650.3558255087 878854.5085070241, 1187982.8039355278 878846.757308863, 1188315.7359641942 878838.6356585703, 1188648.1844395963 878830.8959874928, 1188982.3558179361 878823.1218199268, 1189630.8888148402 878336.2102477474, 1189916.7638124095 878124.8542836269, 1190274.048428089 877860.3931146, 1190265.8712512911 877603.3152370845, 1190260.7918632815 877447.9775644419, 1190239.2557556054 876784.6903503663, 1190225.6778035841 876358.4158843909, 1190221.7670990517 876232.2448195925, 1190207.5103698126 875797.9582176792, 1190196.3950106874 875456.6530228548, 1190199.1211469865 875117.5814793721, 1190202.4053740825 874706.9733682045, 1190203.3422219642 874566.8236379985, 1189686.120886136 874585.0271427844, 1189654.6163119995 874585.758307162, 1189554.466916276 874589.1784982115, 1189412.7300330224 874593.9297529841, 1188972.0138521118 874608.550958199, 1188904.8375726256 874610.8426292267, 1188899.37023143 874174.5285823182, 1188896.9379520097 873974.6100983783, 1188896.666787406 873941.7739028468, 1188895.4291720772 873856.7771167352, 1188891.0471700204 873509.477799133, 1188887.8690857638 873256.29919156, 1188882.554988804 872847.716102606, 1188878.1320503128 872445.6807114194, 1188875.0474461133 872185.9319153083, 1188871.294003512 871855.0401955454, 1188866.4036527607 871517.606328509, 1188867.2016778544 871498.9772751176, 1188859.7968407122 870862.7362445988, 1188639.2731456945 870870.0545552933, 1188568.1537835214 870872.8039627243, 1188443.6219908858 870877.1613857906, 1188390.9573636826 870879.1170436969, 1188308.5049540992 870881.7661969436, 1187985.3344262296 870891.8469404808, 1187972.287096997 870892.150828062, 1187560.7226793522 870903.568274946, 1187534.9929978817 870909.2771086998, 1187518.321239382 870912.5854954985, 1187206.6195613178 870918.0326836588, 1186961.1223258427 870921.2089578395, 1186872.4816970255 870922.5489445751, 1186546.2215978594 870926.8872184003, 1186210.5984018573 870931.0848970751, 1186215.697922087 871359.7431754217, 1186234.9515546386 872920.044667052, 1186239.3392774658 873276.1021896781, 1186250.8101242331 874240.3129029856, 1186266.5438027014 875565.6951783908, 1186277.14870616 876229.6005107726, 1186282.451159569 876561.5533894233, 1186287.9841205385 876903.354153662, 1186305.9879661554 878030.9015884664, 1186306.4928479216 878063.0027140323, 1186309.0331178028 878224.2380729769, 1186309.264893192 878244.6681623353, 1186319.6225108993 878887.4166170724))"
11,53033000700,5204,319.840275333989,700,"POLYGON ((1194204.7113820605 875332.7368740531, 1194378.3634138182 875324.0026726406, 1194537.1645034442 875311.9621961891, 1194644.4394790502 875308.0391157402, 1194869.8191962529 875299.9467913795, 1195084.1234084917 875292.11063548, 1195534.8746125498 875275.57361072, 1195739.8351311793 875268.3239959339, 1195867.530005998 875263.5751677762, 1196200.185742561 875251.5824877283, 1196380.0423102353 875244.9140592612, 1196613.2985686304 875236.6616667602, 1196865.2439034448 875227.2550826087, 1197206.556381313 875216.9064992041, 1197251.3420029967 875215.5193328001, 1197548.1066915041 875206.1932996335, 1197844.1166314562 875196.1595847794, 1197889.6408223587 875194.7571335571, 1198231.2083495678 875184.7854785285, 1198497.2168977978 875176.5395359243, 1198823.5087459735 875166.1965694322, 1199113.1448236438 875157.4214560924, 1199592.0083696132 875142.5294717372, 1199577.332609754 875070.974577248, 1199446.402620254 874618.9007820414, 1199432.9660442185 874439.3038275583, 1199383.9970129447 873779.5583788197, 1199361.2684912127 873472.8180083986, 1199364.0942521596 873412.9080964199, 1199373.1260159626 873365.994136659, 1199382.159945141 873330.0276541191, 1199399.2233553566 873278.9171645357, 1199532.446251701 872963.8915484704, 1199556.5285038624 872885.6184433104, 1199566.8221846614 872829.1885204975, 1199567.3401499824 872754.3694711047, 1199564.3465684485 872481.4834080652, 1199536.2930776505 872482.4851574901, 1199491.2628888516 872484.2372739774, 1199231.8142963105 872490.1301035486, 1199105.9950179723 872491.5294089812, 1198791.4988090477 872502.6933737904, 1198548.1579918836 872512.9731760294, 1198496.9824825323 872515.232358843, 1198199.6044552557 872531.8551054283, 1197858.294434163 872544.3743765536, 1197626.2444428983 872552.9487599985, 1197383.8562305549 872561.7614730113, 1197177.6447053987 872569.3866820845, 1196835.1129329042 872582.3169843646, 1196506.1038583298 872594.2145050347, 1196177.3491376662 872606.4764692262, 1195848.5950886053 872618.7441983351, 1195717.6822750436 872623.5661509901, 1195519.5863851733 872630.6583633836, 1195258.007835678 872640.3021914748, 1195190.5866147943 872642.9428168541, 1194852.5044666387 872656.5360646115, 1194803.0442475397 872658.4007046986, 1194533.8102276854 872667.1352637344, 1194204.0725954208 872679.453574049, 1194204.2441940713 873340.6748538811, 1194194.3439519927 873381.4080242974, 1194180.7299840515 873410.5491092723, 1194195.6654022161 873449.616538615, 1194202.4413598962 873497.9945475878, 1194205.7055962184 873597.1764002404, 1194204.4167643725 874001.8966915971, 1194204.5817179233 874662.7545638265, 1194204.7113820605 875332.7368740531))"
12,53033000800,2693,282.158173186044,800,"POLYGON ((1199361.2684912127 873472.8180083986, 1199383.9970129447 873779.5583788197, 1199432.9660442185 874439.3038275583, 1199446.402620254 874618.9007820414, 1199577.332609754 875070.974577248, 1199592.0083696132 875142.5294717372, 1199947.7943204106 875129.7107895081, 1200146.8579936065 875123.0065745858, 1200440.892460222 875112.6921941114, 1200697.7707250572 875103.588674312, 1200786.6524921136 875092.0881906558, 1200926.5910800754 875095.1236433405, 1200933.9830247846 875095.3212278386, 1201016.9015932283 875092.3497044699, 1201085.6772367805 874910.526353557, 1201094.540175972 874866.9011391422, 1201109.2142108143 874840.6605135392, 1201125.355245942 874803.074082987, 1201268.8002357981 874416.6709658554, 1201455.0174739065 873917.6393761127, 1201598.0416163304 873533.8032268399, 1201591.6695527246 873088.390043453, 1201736.523127426 872599.7849447252, 1201923.4745439908 871968.2801692717, 1202118.4295844596 871308.8643486033, 1202322.8091131637 870618.9514388104, 1202496.0827484122 870034.4719456654, 1202544.8463314406 869903.0997228707, 1202485.9651259074 869880.7081597596, 1202299.7704751939 869859.7289429441, 1202209.4668813276 869842.0610963292, 1202167.8929492773 869833.5114653289, 1201950.945135784 869770.5350704971, 1201895.190692792 869766.6851943872, 1201531.9614010903 869781.4585879848, 1201442.635660887 869785.3018621391, 1201276.5228441523 869791.9764381932, 1200911.070292544 869806.4468494897, 1200778.431477456 869812.0032886597, 1200456.5470256174 869825.1310620537, 1200120.876027826 869838.5767338317, 1199856.8218600587 869849.3086753247, 1199449.7893990618 869865.8443604738, 1199481.6814710633 870597.8616439753, 1199507.0655842167 871173.4801893724, 1199536.0769159626 871832.946803767, 1199554.1487272677 872249.2656794467, 1199564.807425912 872447.5360809697, 1199564.3465684485 872481.4834080652, 1199567.3401499824 872754.3694711047, 1199566.8221846614 872829.1885204975, 1199556.5285038624 872885.6184433104, 1199532.446251701 872963.8915484704, 1199399.2233553566 873278.9171645357, 1199382.159945141 873330.0276541191, 1199373.1260159626 873365.994136659, 1199364.0942521596 873412.9080964199, 1199361.2684912127 873472.8180083986))"
13,53033000900,2076,705.163661138012,900,"POLYGON ((1201082.732184042 875095.9687819601, 1201235.4440618493 875097.6225304371, 1201413.6208421183 875092.8634231794, 1201444.221319382 875084.8732727605, 1201453.893212491 875076.991498638, 1202198.4738784423 875051.7791461095, 1202242.135691529 875044.2250543, 1202373.957418198 875004.0297537262, 1202399.185388812 875008.934118166, 1202726.8566708646 874950.4570234814, 1204403.4387694665 874889.7455088818, 1204589.3538860276 874209.3909905056, 1204877.8920554752 873151.9741713437, 1205156.9973947252 872463.3342923708, 1205230.515098829 872282.1508464538, 1205354.9193154972 871975.7585035822, 1205782.2817421784 870921.8188925871, 1206475.3989454783 869534.2642819567, 1206852.1748020574 868779.9786930236, 1208202.6173459892 866780.1161278426, 1207311.6017580358 867102.1052207788, 1204179.2334574058 867044.849629839, 1204229.004269906 866518.6302637713, 1204033.3491740434 866505.5092025133, 1203722.48920635 866507.3868428634, 1203358.065739891 866537.4774105507, 1203260.385557853 866532.0125021363, 1203220.9143450104 866529.6166589211, 1203151.6085228098 866526.0680162242, 1203114.3781076493 866524.7166883104, 1203021.7046637717 866533.7365332708, 1202919.6909437836 866543.6968849318, 1202871.604049983 866640.0211157852, 1202783.2283316243 866817.897669103, 1202665.34169243 867041.6881405822, 1202650.4872283288 867082.162834371, 1202643.97932634 867099.4601187551, 1202631.0053397086 867157.7730706936, 1202622.3166214826 867242.2625171462, 1202641.698168097 867807.0686015981, 1202664.1850334813 868465.9515057745, 1202665.4911982473 868502.0481498366, 1202674.88157297 868776.6127065843, 1202686.6795341584 869125.1998202899, 1202697.992383423 869463.2155580971, 1202691.1270091687 869552.0434918032, 1202670.6798191203 869639.3525199295, 1202636.3475344577 869722.5961750483, 1202544.8463314406 869903.0997228707, 1202496.0827484122 870034.4719456654, 1202322.8091131637 870618.9514388104, 1202118.4295844596 871308.8643486033, 1201923.4745439908 871968.2801692717, 1201736.523127426 872599.7849447252, 1201591.6695527246 873088.390043453, 1201598.0416163304 873533.8032268399, 1201455.0174739065 873917.6393761127, 1201268.8002357981 874416.6709658554, 1201125.355245942 874803.074082987, 1201109.2142108143 874840.6605135392, 1201094.540175972 874866.9011391422, 1201085.6772367805 874910.526353557, 1201016.9015932283 875092.3497044699, 1201082.732184042 875095.9687819601))"
14,53033001000,2012,235.772995527171,1000,"POLYGON ((1196639.810948759 868777.4589613917, 1196710.0020859472 868938.6059621384, 1196761.2802486706 869112.9569043565, 1196787.2001093696 869266.3572935396, 1196788.6345383658 869286.0298964253, 1196795.6748061096 869378.5566243938, 1196801.336144071 869712.6863658702, 1196803.6635098942 869846.9208924687, 1196804.8999981494 869911.8467960054, 1196805.4499274704 869935.9183849085, 1196808.997257358 870134.3494989668, 1196814.601481196 870444.3969181598, 1196817.4942545218 870624.9622351673, 1196829.170959663 870791.095493243, 1196848.2993746258 870959.9780611445, 1196859.0201628183 871019.5789029673, 1196900.0548775701 871252.5504876332, 1196950.8032013222 871457.9320598254, 1196999.5916398235 871620.663934272, 1197055.714164086 871781.0388435874, 1197133.7799794402 871974.8499021633, 1197383.8562305549 872561.7614730113, 1197626.2444428983 872552.9487599985, 1197858.294434163 872544.3743765536, 1198199.6044552557 872531.8551054283, 1198496.9824825323 872515.232358843, 1198548.1579918836 872512.9731760294, 1198791.4988090477 872502.6933737904, 1199105.9950179723 872491.5294089812, 1199231.8142963105 872490.1301035486, 1199491.2628888516 872484.2372739774, 1199536.2930776505 872482.4851574901, 1199564.3465684485 872481.4834080652, 1199564.807425912 872447.5360809697, 1199554.1487272677 872249.2656794467, 1199536.0769159626 871832.946803767, 1199507.0655842167 871173.4801893724, 1199481.6814710633 870597.8616439753, 1199449.7893990618 869865.8443604738, 1199452.645738085 869546.847697267, 1199455.363425307 869232.5980975246, 1199455.6195247548 869200.4800273799, 1199456.0721185552 869166.1683213926, 1199461.8029349481 868528.9047359915, 1199396.073919186 868530.7620093069, 1199311.8796314541 868533.0389102071, 1199088.60359457 868539.5708864836, 1198905.6889523806 868544.4578753895, 1198791.957974182 868547.7731999283, 1198699.1467429404 868550.2488317605, 1198616.9303260022 868552.8486401292, 1198322.0168411292 868561.3838698255, 1198149.204879374 868566.412802969, 1197243.275235134 868591.8066182713, 1197192.319046831 868593.3344673153, 1196889.0354104494 868602.0824272444, 1196544.9233761164 868613.5928000173, 1196639.810948759 868777.4589613917))"
15,53033001100,2711,262.084471738887,1100,"POLYGON ((1194204.0725954208 872679.453574049, 1194533.8102276854 872667.1352637344, 1194803.0442475397 872658.4007046986, 1194852.5044666387 872656.5360646115, 1195190.5866147943 872642.9428168541, 1195258.007835678 872640.3021914748, 1195519.5863851733 872630.6583633836, 1195717.6822750436 872623.5661509901, 1195848.5950886053 872618.7441983351, 1196177.3491376662 872606.4764692262, 1196506.1038583298 872594.2145050347, 1196835.1129329042 872582.3169843646, 1197177.6447053987 872569.3866820845, 1197383.8562305549 872561.7614730113, 1197133.7799794402 871974.8499021633, 1197055.714164086 871781.0388435874, 1196999.5916398235 871620.663934272, 1196950.8032013222 871457.9320598254, 1196900.0548775701 871252.5504876332, 1196859.0201628183 871019.5789029673, 1196848.2993746258 870959.9780611445, 1196829.170959663 870791.095493243, 1196817.4942545218 870624.9622351673, 1196814.601481196 870444.3969181598, 1196808.997257358 870134.3494989668, 1196805.4499274704 869935.9183849085, 1196804.8999981494 869911.8467960054, 1196803.6635098942 869846.9208924687, 1196801.336144071 869712.6863658702, 1196795.6748061096 869378.5566243938, 1196788.6345383658 869286.0298964253, 1196787.2001093696 869266.3572935396, 1196761.2802486706 869112.9569043565, 1196710.0020859472 868938.6059621384, 1196639.810948759 868777.4589613917, 1196544.9233761164 868613.5928000173, 1196348.8251123652 868289.6552035961, 1196123.601835413 868297.360155647, 1195469.106439948 868320.0058456791, 1195226.1647570925 868328.4921523897, 1194814.6120898484 868342.6739505802, 1194814.0881873707 868513.0995930902, 1194813.59260381 868674.037274967, 1194484.0169642644 868685.615471028, 1194436.9834677463 868686.3307107899, 1194385.526556012 868687.5121116391, 1194267.6364816064 868692.0443485003, 1194156.8948289817 868696.7780814044, 1194153.6794591912 869028.5573387517, 1194150.456150963 869359.972213966, 1194147.2417537102 869691.7517500194, 1194144.0725286838 870014.7724570393, 1194144.019088647 870023.1665767367, 1194149.4413322518 870259.1409977855, 1194156.9422669958 870585.565906006, 1194159.2387080353 870685.499491939, 1194174.3213004787 871352.579580582, 1194189.3956462946 872019.2960457635, 1194197.3292124812 872375.2699917181, 1194204.0725954208 872679.453574049))"
16,53033001201,3781,249.124463764605,1201,"POLYGON ((1188882.554988804 872847.716102606, 1189063.6971564165 872842.409906758, 1189101.1038532695 872841.1755823063, 1189539.4158035975 872827.3442855644, 1189867.7147715376 872816.8046078034, 1190136.2163387602 872808.3871220781, 1190194.052749865 872817.2635926639, 1190214.8223327731 872820.7960830217, 1190252.806085231 872823.199835348, 1190329.384648002 872822.5193281639, 1190372.4022383138 872818.967943739, 1190447.0042348243 872807.3864189634, 1190512.7616558438 872796.7397911823, 1190853.123072454 872785.937527509, 1191168.6316988484 872776.0812330715, 1191509.7402980505 872765.6381349586, 1191846.647759422 872754.5681802264, 1192183.3177475247 872743.8743545653, 1192519.9880813137 872733.1866164315, 1192856.6584315011 872722.5046389424, 1192852.98725613 872477.7312537207, 1192853.0579669417 872427.3715855028, 1192850.8191726825 872266.1307016818, 1192829.0926679466 871986.0119848297, 1192845.5072841276 871843.317021424, 1192841.957369696 871550.3727493965, 1192840.099779259 871394.9618411859, 1192173.1218916639 871416.5491460211, 1191824.3664705304 871427.521647825, 1191505.1518284592 871437.8177073447, 1191504.259429561 871122.1867822332, 1191503.5173524423 870983.5363345566, 1191503.06706645 870878.8162190574, 1191502.6979221383 870745.6310813783, 1191502.1921708037 870563.9155467751, 1191500.5751923833 870110.3643815513, 1191495.5780257366 869776.9483075374, 1191490.443807292 869448.279629867, 1191189.669723789 869458.5184571684, 1191034.6009676547 869463.5654951824, 1190827.8480290042 869470.5400338563, 1190480.068199973 869482.6081611062, 1190166.9847502164 869493.1480808874, 1190166.5478409654 868996.145037931, 1190162.9551642195 868830.5573028796, 1190113.4176687968 868829.5160089886, 1190086.0798458306 868840.3675034585, 1189964.6156476813 868860.7001705269, 1189866.9071309085 868864.4262416881, 1189798.7346190095 868867.1026843188, 1189747.7877274314 868869.0145799316, 1189657.2190382439 868872.5760177454, 1189668.7892019372 869509.0833069049, 1189218.1520465598 869525.7506771524, 1188843.538135577 869538.471320626, 1188847.469959799 869834.6910797326, 1188852.2998538294 870201.3185872243, 1188856.298383187 870542.7863202776, 1188857.5270772732 870638.0007831, 1188859.7968407122 870862.7362445988, 1188867.2016778544 871498.9772751176, 1188866.4036527607 871517.606328509, 1188871.294003512 871855.0401955454, 1188875.0474461133 872185.9319153083, 1188878.1320503128 872445.6807114194, 1188882.554988804 872847.716102606))"
17,53033001202,3880,202.964781532364,1202,"POLYGON ((1191505.1518284592 871437.8177073447, 1191824.3664705304 871427.521647825, 1192173.1218916639 871416.5491460211, 1192840.099779259 871394.9618411859, 1192841.957369696 871550.3727493965, 1192845.5072841276 871843.317021424, 1192829.0926679466 871986.0119848297, 1192850.8191726825 872266.1307016818, 1192853.0579669417 872427.3715855028, 1192852.98725613 872477.7312537207, 1192856.6584315011 872722.5046389424, 1193525.1945933604 872706.3775681604, 1193867.1551163914 872690.1177033797, 1194204.0725954208 872679.453574049, 1194197.3292124812 872375.2699917181, 1194189.3956462946 872019.2960457635, 1194174.3213004787 871352.579580582, 1194159.2387080353 870685.499491939, 1194156.9422669958 870585.565906006, 1194149.4413322518 870259.1409977855, 1194144.019088647 870023.1665767367, 1194144.0725286838 870014.7724570393, 1194147.2417537102 869691.7517500194, 1194150.456150963 869359.972213966, 1194153.6794591912 869028.5573387517, 1194156.8948289817 868696.7780814044, 1194054.9828254692 868699.849777064, 1193487.870859009 868719.0950924364, 1192966.774417241 868736.2019593939, 1192936.7462490662 868737.2587947665, 1192818.6018598988 868741.4406679574, 1192149.5717250006 868763.4389214014, 1192077.4507563014 868765.8334342821, 1192015.6619904824 868767.6247546152, 1191480.3044939246 868785.8305901837, 1191485.4971886605 869117.052280702, 1191490.443807292 869448.279629867, 1191495.5780257366 869776.9483075374, 1191500.5751923833 870110.3643815513, 1191502.1921708037 870563.9155467751, 1191502.6979221383 870745.6310813783, 1191503.06706645 870878.8162190574, 1191503.5173524423 870983.5363345566, 1191504.259429561 871122.1867822332, 1191505.1518284592 871437.8177073447))"
18,53033001300,5085,291.782300046588,1300,"POLYGON ((1184882.0817982056 870829.7375420528, 1185218.9464505892 870825.8527590364, 1185548.9097640377 870821.7705605794, 1185879.119175963 870817.6882843692, 1186209.0825320152 870813.6172904997, 1186210.5984018573 870931.0848970751, 1186546.2215978594 870926.8872184003, 1186872.4816970255 870922.5489445751, 1186961.1223258427 870921.2089578395, 1187206.6195613178 870918.0326836588, 1187518.321239382 870912.5854954985, 1187534.9929978817 870909.2771086998, 1187560.7226793522 870903.568274946, 1187972.287096997 870892.150828062, 1187985.3344262296 870891.8469404808, 1188308.5049540992 870881.7661969436, 1188390.9573636826 870879.1170436969, 1188443.6219908858 870877.1613857906, 1188568.1537835214 870872.8039627243, 1188639.2731456945 870870.0545552933, 1188859.7968407122 870862.7362445988, 1188857.5270772732 870638.0007831, 1188856.298383187 870542.7863202776, 1188852.2998538294 870201.3185872243, 1188847.469959799 869834.6910797326, 1188843.538135577 869538.471320626, 1188854.931953812 869498.7956379766, 1188842.785411088 869431.9337137697, 1188822.2676700456 869375.8491488837, 1188795.7988623565 869318.0780072262, 1188769.244505097 869277.8250990361, 1188740.0497088314 869240.5529913426, 1188654.9432590215 869150.5739822611, 1188620.1875010363 869107.227711158, 1188590.7628402386 869060.1082871511, 1188571.806133661 869018.2193759192, 1188557.3742524802 868969.6563827661, 1188548.9869096687 868926.7916743493, 1188545.9227288254 868879.7889642052, 1188541.6869803418 868814.2027192294, 1188537.1860927679 868218.4019272219, 1188531.905734195 867557.3001016191, 1188520.8260829835 867557.5578985546, 1188486.8561761756 867558.7133483835, 1188153.0430801115 867569.0375155979, 1187881.2514626267 867576.8274501757, 1187721.235025925 867581.6512047417, 1187369.1847047957 867581.1016045463, 1187223.7722117438 867599.4554051291, 1187164.8327876828 867607.3992490018, 1187097.640155991 867599.4794187561, 1186825.6031640868 867607.2902486965, 1186821.3894528537 867342.4603140878, 1186388.600010363 867355.4913705133, 1186225.1432517415 867360.772656401, 1186180.5855479261 867362.179660464, 1186163.842552618 867362.5711983314, 1186161.884291153 867626.4503798344, 1185498.3953764318 867644.8983539342, 1184834.8986001164 867663.0038804839, 1184839.940719154 867993.4994735104, 1184845.2206574513 868323.6245131997, 1184850.254521345 868653.7555367334, 1184853.110848012 868817.5360194455, 1184855.5430474263 868984.2457053484, 1184861.2442457804 869248.311324387, 1184865.4769171937 869512.7766194094, 1184869.701332079 869776.877153767, 1184873.92542072 870040.9781070616, 1184878.1584227202 870305.4436701637, 1184882.0817982056 870829.7375420528))"
19,53033001400,5298,584.649551564611,1400,"POLYGON ((1176479.1217063067 872802.5477831485, 1176689.7752308242 873909.0689125669, 1177679.9273603112 873438.4174916175, 1177884.35737706 873345.965520347, 1177931.2986957368 873321.1276772883, 1177877.5405222434 873204.5384646142, 1177890.1345363993 873123.2258679011, 1177976.0058950032 873057.6841016476, 1178207.2656702104 872985.0326980634, 1178615.4368809082 872915.4741021616, 1179098.3196347058 872839.0401949232, 1179474.817472856 872711.1349882621, 1179636.1587556743 872670.4487285888, 1179926.696868356 872625.2399778964, 1180043.4561905526 872615.5381835598, 1180146.1203558405 872634.6347577547, 1180313.359489693 872686.8690169372, 1180392.958013972 872720.0154878378, 1180489.9558096235 872811.8672804784, 1180529.8324949252 872831.7233459728, 1180595.5163177054 872818.1253025389, 1180658.3501296146 872767.3733560584, 1180828.3352540107 872644.3855935283, 1180915.0820434547 872594.5279193402, 1180968.929870706 872569.8990181388, 1180984.606151253 872566.2437174489, 1181016.9433499146 872558.9100716595, 1181067.0078350801 872561.7399433058, 1181161.120299558 872594.1813451231, 1181216.6297048575 872608.5601116081, 1181250.8020142226 872605.9272986132, 1181305.8554546617 872580.1759172379, 1181242.0837843681 872466.3693243505, 1181174.490801438 872305.5783922083, 1181161.2904958893 872257.7211935327, 1181167.2255961339 872217.074961627, 1181216.2022516876 872100.9670405558, 1181280.342996722 871969.9039063796, 1181306.2083590475 871949.2217902741, 1181344.2858336566 871945.0370663666, 1181464.034224568 872019.9346004572, 1181533.9199593444 872069.3716008893, 1181558.6004382605 872081.9254461516, 1181585.5782713667 872087.4916608128, 1181706.939753591 872095.2073508486, 1181787.4173388463 872092.576458785, 1181757.4448308032 872043.655242423, 1181742.6075326225 872020.2860998515, 1181609.4690878273 871931.1065783877, 1181579.2794488403 871893.8683207292, 1181561.955244743 871848.6627943558, 1181562.7525497938 871799.014811239, 1181573.4776263132 871762.9993160282, 1181596.134736499 871742.0286318477, 1181635.949715343 871727.9507886383, 1181670.4043684383 871726.771837938, 1181745.4675684073 871724.2691664948, 1182005.3760534604 871716.3073095159, 1182265.275964296 871707.9841249682, 1182270.284430795 872055.9988594975, 1182273.7549724176 872317.9288669794, 1182279.7465942015 872738.9046073032, 1182283.871158227 873028.5533261651, 1182599.1455438146 873019.2926774934, 1182607.2687232702 873019.1014861827, 1182667.3289927673 873017.6855467935, 1182943.2284427767 873009.7235645402, 1183107.6309475892 873004.7563970109, 1183128.3073548258 873004.2694786568, 1183273.0263495718 873000.1319847617, 1183602.5867802894 872990.9165375765, 1183928.9558220198 872982.1466928953, 1184255.325207399 872973.3819601354, 1184581.4571190015 872964.993691293, 1184907.5807902024 872956.2460119219, 1184899.6577450417 872293.0103743222, 1184891.7521983294 871630.5046729054, 1184888.7346468463 871375.8629558259, 1184883.8469812325 870967.9998622908, 1184882.0817982056 870829.7375420528, 1184878.1584227202 870305.4436701637, 1184698.1808211864 870308.9361978713, 1184545.8442993672 870314.7011439685, 1184215.9919427668 870323.9062704778, 1183884.1706636308 870333.163584599, 1183554.0725926766 870342.3857573159, 1183201.0609519798 870089.7774860122, 1182970.3113188606 869924.7945380121, 1182899.6488273414 869873.9110314172, 1182847.2929085295 869836.8280934759, 1182514.8031203202 869598.7098948219, 1182228.6688793972 869394.1709578104, 1181894.0479182368 869149.9101386222, 1181807.6455029096 869089.9142459917, 1181762.8179066437 869058.8600619654, 1181564.6012975264 868916.4801829595, 1181232.3953000512 868681.2961312291, 1180899.874508988 868443.5708393398, 1180664.8224430443 868275.4326303756, 1180228.7876644244 867963.53638669, 1179992.7216565397 867794.7003372158, 1179892.7262726447 867722.9923829571, 1179556.1551934166 867482.1017463089, 1179238.8731017439 867254.9902592958, 1179169.9667989588 867206.2676599215, 1178880.4917394419 866998.9371216913, 1178884.6290293946 867162.6868607332, 1178899.144077843 867825.3982558895, 1178934.7233351266 869156.8709647187, 1178951.7698124764 869822.4431129161, 1178969.1574460808 870492.0223471308, 1178986.2132597002 871334.2172148417, 1178825.2330889944 871369.7909522939, 1178787.941898432 871386.36875851, 1178762.035232595 871405.230784229, 1178738.9457992893 871438.9873190871, 1178729.0886960102 871469.8750835992, 1178727.6450477655 871502.3871488065, 1178734.8516954696 871536.1534816885, 1178755.032541896 871576.9097347686, 1178778.110038432 871604.8248917167, 1178831.155848921 871639.6910468171, 1178893.0445819385 871652.8169292167, 1179074.6983487934 871647.7706990079, 1179153.8167282348 871639.6876781482, 1179231.5314320135 871624.3398160385, 1179410.9071368033 871575.1955747132, 1179483.5562289113 871564.3479208836, 1179527.8753620367 871563.6607993221, 1179586.161266826 871570.30604743, 1179647.6608560728 871587.8224107795, 1179732.9917239542 871613.1668086315, 1179748.2365700155 871612.0755291656, 1179755.2542784226 871606.80016641, 1179796.546749332 871634.2842652748, 1179806.1143726427 871674.1984978928, 1180115.8979672808 871775.2345591114, 1179649.73864756 871789.5738581986, 1178350.5317759458 871822.6339827119, 1178350.9568935279 871840.5050642681, 1177542.2140460215 871845.5334041406, 1177490.1085297444 871870.8603600683, 1177430.4591341917 871900.0162498165, 1177387.4702458046 871894.472968718, 1177137.2608635053 871906.2791702814, 1177010.0948601323 871965.1462811688, 1176683.5782741362 871968.5619485035, 1175256.1450979721 871984.8210837198, 1176479.1217063067 872802.5477831485))"
